ID,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Dt_Cus_weekday,Dt_Cus_month,Dt_Cus_quarter,Dt_Cus_year,Membership_day,Total_children,Total_Mnt,Total_purchases,Total_accepted_cpm,Living_Status,Family_size,Age,Cluster No.
7327,PhD,36732.0,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,6,12,4,2013,342,2,47,9,0,Together,4,55,3
5299,PhD,69084.0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,1,11,4,2013,382,1,1586,25,0,Together,3,44,2
4127,PhD,77766.0,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,4,2,1,2013,652,1,1529,34,2,Together,3,47,2
8143,PhD,37929.0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,1,7,3,2013,494,0,265,13,3,Single,1,29,4
1964,Graduation,86610.0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,3,5,2,2013,576,0,1603,18,0,Together,2,63,2
3690,Master,80141.0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,4,11,4,2013,400,0,2091,22,2,Together,2,28,0
3433,2n Cycle,72635.0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,2,3,1,2013,640,0,981,21,1,Together,2,59,2
3389,Graduation,69016.0,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,3,11,4,2012,744,1,1533,34,0,Together,3,44,2
4712,2n Cycle,20193.0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,2,11,4,2012,738,0,82,7,0,Together,2,23,3
1170,Graduation,27573.0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,0,3,1,2013,621,1,244,14,0,Together,3,39,3
6347,Basic,15862.0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,3,6,2,2013,527,1,36,5,0,Single,2,35,4
4065,PhD,49544.0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,0,12,4,2013,369,1,404,16,0,Together,3,38,1
8230,Graduation,33228.0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,3,1,1,2014,317,1,71,6,0,Together,3,34,4
1215,Graduation,70440.0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,5,8,3,2013,483,0,1572,23,1,Together,2,36,0
5939,Graduation,38232.0,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,4,1,1,2014,323,2,122,11,0,Together,4,43,3
2156,PhD,22554.0,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,6,3,1,2012,1000,2,41,10,0,Together,4,59,3
7788,PhD,23536.0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,6,4,2,2014,244,1,10,4,0,Together,3,31,4
10323,Graduation,49413.0,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,4,10,4,2013,407,1,304,13,0,Together,3,62,3
7947,Graduation,42231.0,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,1,3,1,2014,256,2,37,5,0,Together,4,45,3
1891,Master,78789.0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,2,8,3,2012,850,0,1754,16,1,Single,1,34,0
2570,Graduation,56534.0,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,1,7,3,2013,501,1,815,25,3,Together,3,46,2
9256,Graduation,58350.0,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,0,4,2,2013,614,1,1001,27,0,Single,2,43,2
295,Graduation,81217.0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,4,7,3,2013,505,0,1157,22,0,Single,1,25,0
7397,Graduation,49090.0,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,4,7,3,2013,505,1,688,21,0,Single,2,63,1
6349,Master,61787.0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,4,6,2,2013,547,0,1319,19,0,Single,1,27,2
10790,PhD,18169.0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,1,2,1,2013,655,1,21,4,0,Together,3,29,3
10398,2n Cycle,24336.0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,0,8,3,2012,831,1,31,4,0,Single,2,33,4
2431,Graduation,18222.0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,0,12,4,2012,705,0,67,6,0,Together,2,24,3
550,Graduation,62335.0,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,3,5,2,2013,562,1,708,21,0,Single,2,62,2
1890,2n Cycle,42033.0,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,2,9,3,2012,808,2,25,4,0,Together,4,43,3
10742,PhD,86580.0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,2,2,1,2013,647,0,746,11,1,Together,2,31,2
10356,PhD,41437.0,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,5,9,3,2012,805,2,32,5,0,Single,3,57,3
4676,Master,73705.0,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,5,5,2,2014,217,2,1695,25,0,Single,3,63,2
8852,Graduation,61064.0,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,4,8,3,2012,827,1,1080,28,0,Together,3,38,1
3565,Master,38452.0,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,6,3,1,2014,251,2,72,9,0,Together,4,59,3
5294,Graduation,18358.0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,2,11,4,2013,381,1,57,10,0,Single,2,25,4
1958,PhD,55012.0,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,4,3,1,2014,260,1,660,25,0,Together,3,41,1
7349,Basic,9722.0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,4,2,1,2012,1030,1,103,11,1,Together,3,41,3
8799,PhD,38175.0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,0,9,3,2013,439,1,153,11,0,Together,3,30,3
1351,Master,58656.0,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,3,9,3,2012,807,1,1220,32,1,Together,3,58,2
1045,Graduation,52117.0,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,3,8,3,2012,842,1,279,13,0,Together,3,49,1
7732,Graduation,64813.0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,5,2,1,2014,308,1,745,20,0,Together,3,36,2
8070,PhD,54222.0,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,4,1,1,2014,337,1,264,12,0,Together,3,41,4
477,Graduation,83512.0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,1,6,2,2014,172,0,2157,22,5,Together,2,28,0
7832,Master,77520.0,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,2,8,3,2013,465,1,1526,23,4,Together,3,55,0
2202,Graduation,41154.0,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,2,9,3,2013,458,1,69,6,0,Together,3,36,3
7396,Graduation,80398.0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,3,10,4,2012,786,0,1597,26,1,Together,2,48,0
4055,Basic,18746.0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,3,5,2,2014,191,1,64,8,0,Single,2,22,4
10340,Graduation,35196.0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,1,11,4,2012,753,1,497,18,0,Together,3,30,1
10091,Graduation,60230.0,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,0,5,2,2013,565,1,1067,17,0,Single,2,58,2
7629,Graduation,22108.0,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,1,8,3,2014,123,2,31,7,0,Together,4,37,3
10640,Graduation,44392.0,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,3,5,2,2013,576,2,211,14,0,Together,4,40,3
3498,PhD,55424.0,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,6,11,4,2012,741,1,877,25,2,Together,3,38,2
6742,Graduation,17688.0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,6,1,1,2013,692,1,11,4,0,Together,3,35,3
1172,PhD,92491.0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,5,1,1,2013,700,0,2034,25,4,Together,2,31,0
569,Graduation,90273.0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,5,12,4,2013,357,0,1991,19,4,Single,1,23,0
4686,PhD,82571.0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,1,2,1,2014,305,0,1686,24,1,Single,1,52,0
1381,PhD,38513.0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,1,1,1,2014,312,1,324,17,1,Single,2,32,4
2634,Master,16653.0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,4,4,2,2014,232,1,69,9,1,Single,2,35,4
10905,Graduation,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,0,10,4,2012,768,2,252,16,1,Together,4,59,1
1744,Basic,23529.0,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,0,7,3,2013,523,1,54,5,0,Single,2,49,4
1000,Master,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,5,8,3,2013,490,2,964,27,0,Together,4,53,1
3828,Graduation,71107.0,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,6,2,1,2013,657,1,1327,28,0,Together,3,63,2
8605,PhD,46910.0,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,6,3,1,2014,258,2,68,7,0,Together,4,50,3
10304,Graduation,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,4,12,4,2012,708,0,60,5,0,Together,2,55,3
4351,Graduation,37244.0,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,5,4,2,2013,588,2,55,5,1,Single,3,59,4
10129,Graduation,82427.0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,2,12,4,2014,3,0,1456,21,1,Together,2,48,0
2499,2n Cycle,75342.0,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,2,6,2,2013,549,1,563,18,0,Single,2,56,2
10092,Graduation,70044.0,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,0,2,1,2013,656,1,1504,26,0,Single,2,60,2
7500,Graduation,79146.0,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,3,4,2,2014,226,2,564,19,0,Single,3,47,4
5796,Graduation,77437.0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,1,11,4,2013,375,0,1125,23,1,Together,2,51,2
10556,Graduation,54984.0,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,5,5,2,2014,196,1,358,17,1,Together,3,55,1
1064,PhD,42403.0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,1,11,4,2013,389,1,42,5,0,Together,3,43,3
48,Graduation,55761.0,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,3,4,2,2014,226,1,184,10,1,Together,3,50,4
7610,Graduation,37292.0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,3,4,2,2013,597,1,460,19,0,Together,3,31,1
263,PhD,45576.0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,2,5,2,2014,192,0,145,8,1,Single,1,69,4
10814,Graduation,70321.0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,2,1,1,2013,689,0,1376,25,1,Together,2,67,2
9710,PhD,58086.0,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,6,1,1,2013,685,1,792,23,0,Single,2,45,1
9292,Graduation,81795.0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,4,10,4,2012,771,0,1382,23,0,Together,2,62,2
10250,Basic,28389.0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,1,11,4,2012,746,0,28,4,0,Together,2,67,3
7881,Master,66835.0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,5,9,3,2013,434,0,1033,24,0,Together,2,68,2
5847,Graduation,69901.0,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,2,5,2,2013,556,1,882,23,0,Single,2,45,2
737,PhD,80360.0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,6,3,1,2013,643,0,2231,15,3,Together,2,65,0
3571,PhD,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,1,10,4,2012,781,1,1101,19,2,Together,3,53,1
7807,Graduation,44989.0,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,6,12,4,2012,727,1,369,16,0,Together,3,40,1
3878,2n Cycle,31859.0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,3,2,1,2014,282,1,48,5,0,Single,2,34,4
5092,PhD,51569.0,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,0,12,4,2013,369,1,467,19,2,Single,2,65,1
2154,Graduation,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,1,12,4,2012,711,2,44,8,0,Single,3,43,3
5394,Basic,16014.0,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,6,3,1,2013,629,2,38,10,0,Single,3,35,4
3798,Graduation,41120.0,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,1,6,2,2013,543,2,81,9,0,Together,4,46,3
3524,Master,39763.0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,0,4,2,2013,607,1,167,10,1,Single,2,43,4
5247,PhD,38725.0,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,6,10,4,2014,62,2,45,7,0,Together,4,59,3
5883,Graduation,77981.0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,6,5,2,2013,559,1,664,21,0,Together,3,42,2
2118,2n Cycle,62905.0,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,2,10,4,2013,423,1,622,20,0,Together,3,50,1
8812,2n Cycle,13533.0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,3,10,4,2013,429,1,48,7,0,Single,2,35,4
6616,Graduation,59481.0,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,2,10,4,2013,409,1,461,16,0,Together,3,39,1
2797,Graduation,72117.0,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,1,8,3,2013,473,1,1073,26,0,Together,3,37,2
4328,2n Cycle,21955.0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,1,7,3,2013,515,1,55,8,0,Together,3,28,3
9167,Graduation,67131.0,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,1,3,1,2013,620,1,976,26,0,Together,3,58,1
10560,PhD,36802.0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,0,6,2,2014,173,1,20,5,0,Single,2,34,4
2631,Graduation,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,0,8,3,2013,488,0,1149,17,0,Together,2,32,2
8312,Basic,28249.0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,6,6,2,2014,174,0,43,6,0,Together,2,53,4
5534,Master,47808.0,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,6,10,4,2013,412,1,224,10,1,Together,3,39,3
5093,PhD,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,1,9,3,2012,809,1,101,9,1,Single,2,40,4
7592,PhD,51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,3,4,2,2013,597,0,209,10,0,Together,2,68,3
8895,Graduation,70596.0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,3,5,2,2012,940,0,968,21,0,Single,1,29,2
8584,PhD,85431.0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,1,8,3,2013,487,0,1165,17,0,Together,2,62,2
2694,Graduation,42664.0,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,1,3,1,2014,263,1,24,5,0,Together,3,47,4
8910,Graduation,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,0,10,4,2012,768,2,252,16,1,Together,4,59,1
7433,Graduation,29760.0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,2,8,3,2012,829,1,165,12,0,Single,2,29,3
164,PhD,28973.0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,5,10,4,2012,784,0,269,13,0,Together,2,37,3
10477,PhD,39435.0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,5,6,2,2013,546,1,102,7,0,Together,3,41,3
2681,2n Cycle,65370.0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,1,1,1,2013,697,0,461,19,0,Together,2,30,2
5150,Basic,20194.0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,0,12,4,2012,719,1,47,7,0,Single,2,35,4
5283,PhD,42473.0,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,0,2,1,2014,292,2,144,10,0,Single,3,38,4
9645,Graduation,64590.0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,6,10,4,2012,783,0,1338,24,0,Together,2,46,2
10678,Graduation,71232.0,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,3,11,4,2013,373,1,917,25,0,Together,3,55,1
7261,Graduation,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,1,1,1,2013,704,2,318,17,1,Together,4,43,1
9648,Graduation,46904.0,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,6,3,1,2012,1000,2,253,14,0,Single,3,47,3
2870,Graduation,49094.0,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,4,9,3,2012,806,1,502,20,0,Together,3,41,1
8008,Graduation,36075.0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,3,9,3,2013,450,1,119,7,0,Together,3,31,3
1513,2n Cycle,60839.0,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,1,8,3,2012,830,2,1250,29,0,Together,4,35,1
6173,Graduation,77298.0,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,0,2,1,2013,663,1,969,24,0,Together,3,35,2
1419,Graduation,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,2,5,2,2013,577,2,76,9,0,Together,4,64,3
9150,PhD,48918.0,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,3,12,4,2014,2,2,62,7,0,Single,3,51,4
7960,2n Cycle,82122.0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,3,8,3,2013,478,0,1382,26,1,Together,2,52,0
1250,Graduation,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,2,7,3,2014,157,1,84,7,0,Single,2,38,4
9905,Graduation,34074.0,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,5,7,3,2013,511,2,255,14,1,Together,4,62,3
10691,Master,28520.0,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,4,6,2,2013,540,2,43,5,0,Together,4,54,3
7002,Graduation,62535.0,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,6,3,1,2013,636,1,398,14,0,Single,2,59,4
2952,Master,36273.0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,2,4,2,2014,234,1,76,8,0,Single,2,37,4
8439,Graduation,63404.0,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,4,6,2,2014,183,2,902,15,1,Together,4,50,1
762,2n Cycle,75774.0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,2,2,1,2014,304,1,823,21,0,Together,3,33,2
2831,Graduation,78416.0,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,4,6,2,2014,162,1,1179,26,0,Together,3,38,2
6977,Graduation,75702.0,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,6,10,4,2012,783,1,1921,29,1,Together,3,40,2
6289,Master,59385.0,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,6,4,2,2013,587,2,185,10,0,Together,4,63,3
4168,Graduation,37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,2,3,1,2013,626,2,433,23,1,Single,3,48,1
8397,Graduation,44689.0,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,2,10,4,2014,66,2,34,6,1,Together,4,63,3
9284,Graduation,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,1,8,3,2013,487,1,907,27,0,Together,3,56,1
6237,PhD,7144.0,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,4,7,3,2013,512,2,416,25,0,Single,3,48,1
3130,Graduation,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,5,4,2,2013,609,2,44,10,0,Single,3,50,3
1619,Graduation,90369.0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,0,4,2,2014,222,0,1588,17,1,Together,2,58,0
1990,PhD,63159.0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,4,5,2,2012,939,0,1797,17,1,Single,1,40,0
5513,Graduation,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,1,4,2,2012,970,2,40,6,0,Together,4,48,3
269,PhD,46757.0,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,4,11,4,2012,750,1,1143,21,0,Single,2,51,1
8093,Master,79734.0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,5,6,2,2014,161,0,914,14,1,Together,2,45,2
10513,Graduation,63207.0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,6,1,1,2013,685,0,1502,12,1,Together,2,22,0
10177,Graduation,72071.0,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,3,2,1,2013,660,1,1338,20,0,Single,2,60,2
2549,PhD,21840.0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,6,7,3,2013,503,1,27,5,0,Together,3,31,3
5782,2n Cycle,58582.0,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,5,9,3,2013,434,1,763,22,1,Together,3,32,2
10057,Graduation,72282.0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,4,7,3,2013,505,0,1331,22,1,Single,1,63,0
10307,Graduation,50387.0,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,5,8,3,2013,462,2,525,19,0,Together,4,58,1
8566,PhD,32583.0,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,6,6,2,2014,174,2,9,4,0,Together,4,53,3
2415,Graduation,62568.0,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,4,7,3,2014,155,1,953,16,1,Together,3,52,2
5684,Master,44635.0,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,6,11,4,2013,391,2,68,7,0,Single,3,43,3
8334,Master,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,2,4,2,2013,605,2,131,10,0,Single,3,43,3
9166,Graduation,63967.0,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,6,9,3,2013,454,1,882,23,0,Together,3,46,2
1440,2n Cycle,52513.0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,0,4,2,2012,971,0,1149,25,0,Together,2,36,2
78,Graduation,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,6,9,3,2013,447,1,37,5,0,Together,3,45,3
5441,PhD,54111.0,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,6,8,3,2013,468,1,388,15,0,Single,2,49,4
5302,Graduation,78394.0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,4,2,1,2013,659,0,1428,16,1,Together,2,28,0
4687,Master,80739.0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,3,5,2,2013,562,0,1633,24,0,Together,2,56,2
1087,Master,22669.0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,2,5,2,2013,563,1,173,10,1,Together,3,39,3
6859,Graduation,29236.0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,5,8,3,2013,483,1,99,9,0,Single,2,27,4
9860,Graduation,44911.0,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,4,3,1,2013,631,1,215,12,0,Together,3,55,3
7129,PhD,54693.0,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,6,2,1,2013,657,1,929,31,0,Together,3,52,1
5866,Graduation,48186.0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,3,3,1,2014,261,1,219,12,0,Together,3,40,3
10521,Graduation,54809.0,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,5,11,4,2013,392,2,174,12,1,Together,4,37,3
7393,Graduation,41580.0,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,4,10,4,2012,785,2,92,9,0,Together,4,36,3
7849,PhD,80336.0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,0,9,3,2013,453,0,1052,25,0,Together,2,44,2
332,Graduation,47743.0,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,4,3,1,2013,624,1,275,14,1,Together,3,57,1
9847,2n Cycle,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,3,3,1,2012,1003,1,587,16,0,Together,3,59,1
531,PhD,57333.0,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,5,9,3,2012,805,1,1662,33,1,Single,2,60,2
